root/.eslintrc.js,root,0,0,0,0,0,0,0,0,0,0,0,0,20.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/.travis.yml,root,3.0,3.0,6.0,12.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,8.0,7.0,13.0,16.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0,21.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
root/browser.js,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,0,0,0,0,0,0,0,0,0,0,0
root/deploy,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,88.0,98.0,98.0,98.0,98.0,98.0,98.0,124.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/deploy/deploy.sh,root/deploy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,88.0,98.0,98.0,98.0,98.0,98.0,98.0,90.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/deploy/test.sh,root/deploy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/docs,root,0,739.0,739.0,747.0,747.0,747.0,747.0,747.0,747.0,747.0,747.0,747.0,801.0,869.0,917.0,88.0,88.0,92.0,129.0,129.0,131.0,131.0,131.0,131.0,131.0,131.0,127.0,127.0,127.0,127.0,127.0,127.0,168.0,168.0,168.0,168.0,168.0,168.0
root/docs/Makefile,root/docs,0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/docs/conf.py,root/docs,0,284.0,284.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,292.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/docs/custom,root/docs,0,0,0,0,0,0,0,0,0,0,0,0,70.0,119.0,141.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/docs/custom/avatar.js,root/docs/custom,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
