root/EastAsia&Pacific,root,0,0,0,0,0,0,0.27926460321154306,0.246153846153846,0.367714653428939,0.34970592910507103,1.29650507328072,2.08931835988509,2.2316185106882798,2.08579096536861,4.310729666328211,5.310200234177191,6.72180231640736,6.247541636676738,18.00935130238994,20.87993456602386,23.762579840474253,22.3393905519216,26.45845927118445,36.9543912585863,42.7841760910514,52.7940597816109,69.387307678651,80.4160943207979,71.4714306442585,73.59282498450659,73.3727518974918,73.4138105473224,70.1249813485271,68.10961231765754,65.46329562589293,67.40813374240662,67.46863378486901,66.60328512435612,74.44993315229955,74.59898446267785,68.59786702109265,67.30339755139407,64.65982422625643,62.25580415524983,63.39181569014505,66.94968525589768,65.73376724851238,58.328328630391105,59.41921569172473,60.78875278234829,56.9717887205742,41.06416849574522,31.77699140522152,28.733151304194568,30.99234160299581,31.164592389590428
root/EastAsia&Pacific/China,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191317022086143,1.5896665212309298,1.27322370757823,1.32729763756202,1.26931528460552,1.20770877944325,1.20563549305725,1.23453056564026,1.17978404387997,1.51901504324843,2.2683180208870297,2.29039955489035,2.1231242496398703,1.9136036377415702,1.893174151911,1.97260890318803,1.88782902891769,1.76021942226301,1.83533583670166,1.9538466569209099,2.0530051409280903,2.33928636039921,0
root/EastAsia&Pacific/Japan,root/EastAsia&Pacific,0,0,0,0,0,0,0.27926460321154306,0.246153846153846,0.367714653428939,0.34970592910507103,1.29650507328072,2.08931835988509,2.2316185106882798,2.08579096536861,4.310729666328211,5.310200234177191,6.72180231640736,5.980493831358349,10.633914932983402,12.026001981754199,14.425594421961401,15.1341775293136,17.699589088910898,18.6022929986068,20.8692192073166,23.926854099538,25.0786763303452,26.333114075378898,23.880583049850603,23.0405009544089,23.181522811690197,23.693268407902497,24.684320276535804,27.2722995602619,27.6164890735055,29.130730923758996,29.654576195677,30.628368211757802,31.7327991429529,29.6472751822897,29.5975891744448,29.8506989097791,27.027541909112,22.2032785065404,25.446554865029,26.984632957458402,26.8427603741387,22.8743838840987,23.4420790986722,26.1847732384597,25.296003524572395,9.47744193540576,1.50950936920521,0.878636191915376,0,0.935417810704027
root/EastAsia&Pacific/KoreaRep,root/EastAsia&Pacific,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26704780531838895,7.375436369406541,8.85393258426966,9.33698541851285,7.2052130226080005,8.75887018227355,18.3520982599795,21.9149568837348,28.867205682072896,44.308631348305795,54.082980245418995,47.590847594407904,50.5523240300977,50.1912290858016,49.7205421394199,45.4406610719913,40.6459957353095,36.2571400311565,37.0041791110694,36.48675995163,34.7056016279928,41.5094252299034,43.74607378733089,37.7657472810076,36.272914597735,36.113267273896,37.7842076278224,35.6548612702257,37.8419280487994,36.97740323663211,33.5607705943814,34.0045276898645,32.7161505149709,29.9155657737388,29.7513907236378,28.3136353790954,25.801509971351102,28.6530552425966,30.2291745788864
root/Europe&CentralAsia,root,1.79741963709664,2.0959743369890433,2.938067869531914,4.899281950830902,8.580117485587225,13.080484374338372,16.056444249631447,18.14751744750913,18.54081985548556,24.01689556924036,27.104711593138575,30.971570336070165,46.9632403208169,56.117391025252026,71.19884099226016,106.33895360061524,128.1187746127585,141.7598300362275,151.4452830187002,172.95214000278656,199.69021551727056,260.33277761373535,285.4008253598121,328.8339569422612,381.6516022145176,431.10291727299176,467.83958466949565,473.9124545493047,501.5664071252209,507.22542891368454,634.4300920526297,630.9639116182342,642.8798795341661,664.130025992792,659.8307114316609,668.0329851409907,719.4037576004127,709.3164347722625,693.758039939093,702.2412056548926,704.3217447411679,710.5727205256459,735.545526527643,720.722164050992,718.4396191716824,718.9040827399896,716.5087706762704,694.6728431889395,702.4232699434564,709.6652734646385,614.3291294990084,626.311430593277,608.8210845425934,616.8630937075034,633.3938592311177,461.0138381129753
root/Europe&CentralAsia/Armenia,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.466642690163639,37.399420663019,26.654503234367198,25.6662897754805,36.3477348259577,33.652232292715695,34.586597040905104,41.348070302591,36.320668969278294,36.5008291873963,42.9950926072503,44.436963474162596,43.2858596134283,42.6516464471404,43.9781343678364,38.360807271606795,34.293405114401104,28.758088601294197,30.609597924773002,31.8064516129032,0
root/Europe&CentralAsia/Belgium,root/Europe&CentralAsia,0,0,0.0227985180963237,0.24984052732298498,0.24816310641817899,0,0.0264924055104203,0.396775146680174,0.23053665910808802,0.0754328818789645,0.18674442223896698,0,0.029681597409606002,0.187122984119168,0.349766034882072,16.6201185751384,21.297455594932398,25.4731272269517,24.749302794754602,21.9766881803294,23.636774594564,25.691794369742897,31.3417903877706,46.4747729857911,51.6725647234122,61.5030484011447,68.3674354835911,67.3335793476343,66.7823554019925,61.6310540245525,60.7778979115689,60.209872727783605,60.8542220977454,59.8375863446937,56.943412623876895,56.25442080635511,57.67521094519421,60.887992704948594,56.2473347547974,58.7973514382362,58.179599627898,58.954692309649204,58.5132012997443,56.699895884443706,56.0881059357699,55.5309244070051,55.3006591738986,55.09893976784571,54.518263283203495,52.58223281295239,51.0950305329681,54.186981823084004,49.3684223422894,51.889076816373205,47.1667483031278,38.937617470688295
root/Europe&CentralAsia/Bulgaria,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06910462159081,10.120061814003199,17.9803221969943,19.804779535509898,18.7666709005462,19.0929312901631,17.697717812544898,24.6646110570161,26.5602214587607,28.8829487900957,28.5077901146132,31.5406418139892,28.8617886178862,28.6062613576243,35.6056062726283,32.859592131384204,34.7998386369569,32.2646958053938,32.4403257511935,36.7739558386188,40.2145123646186,41.3051281437699,42.3307425788932,41.648483142113,40.737169442904296,41.5949919776954,44.722727943709096,44.9143198419626,47.9546586354905,40.8240408240408,40.5904504417516,42.4201764759392,42.8398751703222,34.103453897570894,35.3602189126144,35.9972629244237,33.1377534389465,32.612998020910396,33.888662272698,32.9030160904595,33.8120911202506,0
root/Europe&CentralAsia/CzechRepublic,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.353038781310127,2.13532331449056,4.12415478054404,10.1458601458601,17.2052865136022,18.366649050268897,19.0661896792618,20.2100496218143,20.1200703174235,20.742672333508303,21.527943533262896,22.2250766411482,20.1898472967396,20.1338075615374,19.455907314262603,20.3918049022035,20.8185913122087,18.6391628149388,19.8682544386669,24.656885321402697,31.2403400309119,31.4178302900107,30.1814941841305,31.1353910153728,29.820883277881602,31.9253060144771,33.3035484779123,32.8156682567775,32.561593368639194,34.9185877801064,35.6836118848654,35.6882267099751,32.490830518938196
root/Europe&CentralAsia/Finland,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.03673938002296,9.134669204074779,17.1801340366435,17.233170540162497,35.8478574396832,40.743169398907106,41.993506647392,41.6609623070638,38.3357470432054,38.68590914626721,36.788884311448996,36.29310664835371,35.4720627311073,35.3384703091381,33.647777049632694,33.3650931139021,32.6265983398549,29.6003413021286,30.0085890528617,28.074322863361804,30.204117034809798,31.1442700984793,33.0765797543804,32.1238710414999,30.5735305963537,29.7445133746915,26.9560989493157,26.4616459898655,32.9701623643422,27.828263193702,28.8300818511908,29.6492406240314,32.6437164384132,28.2618935468676,31.546509571298298,32.6468875601824,33.1279733920878,34.629110187537606,33.8984780453671
root/Europe&CentralAsia/France,root/Europe&CentralAsia,0.19451364926257997,0.339241900756096,0.5427174885834269,0.5050942987210061,0.663351596601209,0.9922915999170742,1.4492884408868998,2.49901613537977,2.87079399072001,3.6048879837067203,3.88974404380815,5.990413797971111,8.5233147002646,8.07690621780963,7.86472354386209,9.848133236909991,7.664543833826389,8.54644808743169,13.479404806650601,16.6175265834681,23.8045455252071,38.212821536117296,39.113650401482396,48.8425949437803,59.26924590814279,65.4203424861482,70.4864202255854,70.5341061836883,70.60440968449541,75.317321464858,75.2832581094394,73.3682895937221,73.5732406398977,78.3955848347933,75.85046555680341,76.797685672464,78.0383376541755,78.9426618094715,76.4864982080408,75.63622689870441,77.5736942808455,77.2211279952172,78.8902335494825,78.55153302558841,78.81714757961,79.04781078762629,79.0596594501187,77.9992266240009,77.2583429734776,77.2120912895755,75.9405265069956,79.5118032115088,75.8534732697842,74.7033008496766,78.364534389986,77.6673585378023
root/Europe&CentralAsia/Germany,root/Europe&CentralAsia,0,0.0189971108560573,0.0728485987572029,0.0375199324641216,0.0635867837315659,0.0682434600017498,0.14998613335748198,0.667764162051371,0.873647602416135,2.19839428604507,2.10317678797555,1.8994710449840901,2.75296995209335,3.23385476770526,3.7020915959781098,6.28970477108685,7.007923155594259,9.683067599570949,9.79364873854286,11.134945773173401,11.920272762362199,14.010651284803199,15.899288413596,16.3719301189153,20.7293639328105,26.6330490241279,25.006851113329898,26.7170248102144,28.6633924866891,29.004641216224698,27.840409020359697,27.4770167927648,29.756854397457598,29.3358495043896,28.6941289591683,28.7325408116153,29.057311632113105,31.081127933563398,29.263453269970604,30.7674488050747,29.6351821468322,29.4396153198393,28.325606491234698,27.345788539818397,27.338182472733802,26.478564468983397,26.435995018428002,22.178034696676303,23.4078943220152,22.871148506863104,22.432143866016197,17.780965304630197,15.9463090691627,15.371003799698201,15.617151548868199,14.2175367071314
root/Europe&CentralAsia/Hungary,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.588987979837151,14.317758430597301,24.1827138378863,26.4538198403649,36.92897240243371,45.992542674374796,46.959196781718,48.28738219158811,45.8098321262891,44.0713271264005,41.914020963086706,41.918543935551206,41.2311129402081,40.410373325733794,39.4609712687516,37.507394460876604,37.2594628885599,40.294393452871496,38.7917067142661,38.590037890311706,32.2536242495241,35.3476919425656,38.6900100682403,37.538693215092394,36.729229229229205,37.0218613366646,42.95978612008471,42.1744133151374,43.5464615897165,45.59838313844379,50.741144234261,53.280446699125,52.4460932065847
root/Europe&CentralAsia/Italy,root/Europe&CentralAsia,0,0,0,0.45476304451890903,3.1467477490465403,4.24970336828341,4.321415786647569,3.27582623155269,2.4958579996318195,1.5317665948983703,2.7262738634802903,2.71546158812137,2.70811238741094,2.1832179882709397,2.31415502802774,2.6067033434400297,2.35315206171229,2.05203748833036,2.55777817570573,1.4681646266180302,1.20344026946597,1.5126792360047798,3.7420390923190294,3.2108334397503704,3.8338640361620198,3.8543215702629,4.636438232880701,0.0877493797026607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/Europe&CentralAsia/Lithuania,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.96479493047,57.895991553996495,78.9195600603839,87.9862207549878,78.99538698103541,87.4408284023669,85.8444677051906,83.5696413678065,79.018247536874,75.34571013828399,75.70362377484041,79.1115443531542,81.774025673644,82.2392181856809,80.53540955631401,71.7100242802636,71.6320278214788,72.99925760950259,74.24026412545959,74.1104964829611,0,0,0,0,0,0
root/Europe&CentralAsia/Netherlands,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0.0832862369493441,0.8480508292052551,0.9006804053061821,0.901924104756815,0.657908013965409,2.10538316833565,5.98418582567886,6.14655903276936,6.660130381684639,6.36516487664276,6.591337099811679,5.41232315711095,6.4808813998703805,5.7108956645278095,6.46140071627537,6.016764459346191,5.91130650864953,6.194099798242969,6.2777331070014,5.1973866908314905,5.279338035655281,5.50171115674196,4.8680131778312195,4.473259876377321,4.92898372138271,5.13721356911426,4.983417918697549,4.95028767849003,4.86988281844468,2.78307502051478,4.185918893705759,4.41881918819188,4.38018096417534,4.24500603226461,4.07893228868214,4.15005474188684,3.77615744857431,4.00016012649993,3.50996124776138,3.99372414776779,3.8762645046117203,3.7364435179565696,3.32774377462899,3.63363547818151,3.7900056148231296,2.8416686325391205,3.9557910615173397,3.51081334145432
root/Europe&CentralAsia/Romania,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.2591687041564796,9.44914957653811,9.92036787797218,10.2504436994676,10.5056417761004,10.1102736420005,10.0721658901982,8.897352194414221,9.81964282553674,9.34980559810143,8.982885943506071,12.4997973181133,17.2824681322742,20.352955438942896,19.1738563816625,18.9470797916095,19.508626263313698,19.8476151428181,17.907426152572,0
root/Europe&CentralAsia/RussianFederation,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.932382881517599,11.2327425683159,11.862363032376402,12.4710422286445,11.180949180517098,11.5866108825577,12.884705837861599,13.022249854172099,12.7476884829016,14.417038210344401,14.913835987166701,15.397494526796999,15.925681875427301,16.4428957660708,15.561482086879801,15.7119892678301,15.7401659179064,15.792298985888099,15.7049433231481,16.5228853233944,16.4474827142907,16.4236311266561,16.6026224314116,16.311440455602302,17.0150979024468,0
root/Europe&CentralAsia/SlovakRepublic,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0.0253742704897234,1.88633222213188,3.77153499922396,1.3987583214900101,3.0447062065165,0.7447573005814331,0.123120787973043,12.747135308436699,22.6523764210948,26.0492260847501,29.5696202531646,31.977953410981698,36.291171604752606,42.7523353839143,49.374183488558295,49.79240550125421,51.0136937577805,51.9529914529914,47.205553594540504,48.1802069164503,47.56370523415979,47.7707536183663,49.473642862754296,43.276070833964006,44.193447002435796,44.1982996048377,44.279496346961004,46.67141078099979,53.555425676991995,53.6884731290809,55.73388799205271,57.6518427677015,55.89625738673671,56.541847410053606,57.636555630219796,54.9763373010182,58.07719054242,54.326941625834294,53.0658316341392,54.4789309954751,54.6985314882801,55.1308129339973,57.09076175040521,58.1576623276888
root/Europe&CentralAsia/Slovenia,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.1423979427837,38.857501569366,32.1694750486066,33.115687259333704,35.742535866615,37.0092155192442,35.5901049245615,38.091985428051,36.7278554778555,35.409440506710894,34.9456840869055,36.3403843495092,37.8682011234416,37.6772793053546,35.7474952524393,38.9230667460475,36.7052596758187,37.8581399986705,38.2523324592963,34.9875022861672,34.8015995078437,39.0512095507383,35.5544121430409,33.5252071604782,37.114723533181795,38.1441210238401
root/Europe&CentralAsia/Spain,root/Europe&CentralAsia,0,0,0,0,0,0,0,0,0.18117919277029504,1.5931278345760602,1.6393442622950802,4.09677681253552,6.99550909224766,8.65054189796458,9.0201808282132,9.18901800287461,8.46546024987394,7.03859141861494,7.78223180856259,6.399052558188401,4.747953783897611,8.69849812720462,7.727344809965991,9.240063096950891,19.5468477469392,22.3250037813353,29.212028574102398,31.123026107416,36.4154592160711,38.1290760869565,35.8901101808129,35.9149332144311,35.5979578813019,36.065594863579896,34.3768256454239,33.4881277325539,32.492140858881605,29.235462365250303,30.504364192934602,28.5915554540729,28.1575766903101,27.3346290980705,26.2657502386242,24.0465891734969,22.9913392999147,19.8790789269118,20.3415634240245,18.2557588648253,18.9637209063021,18.0769454789649,20.7796996513811,19.798101758634502,20.9122888188826,20.1552701238253,20.8420470705476,20.6632202111886
root/Europe&CentralAsia/Sweden,root/Europe&CentralAsia,0,0,0,0,0,0.0366673456915869,0.0888906447534766,0.0928988146111256,0.0409179861234656,0.10506010816024301,0.0924153409465971,0.135269185679502,2.04457594238901,2.70433000256213,2.7346558381041097,14.858724798887698,18.5121307528475,22.1282601206814,25.602902545110002,22.130940609681698,27.5011420740064,36.6363300468662,39.23647399308629,37.6636140682839,41.31323620079829,42.8895773368781,50.658294950899496,46.1613815875104,47.6678957161788,45.9031878865907,46.7071733888645,52.2290263319045,43.5423747396119,42.2693756153311,51.2655921513665,47.1600142960221,52.816315501290596,46.8667479860059,46.339528058895,47.2674666425554,39.465403391837796,44.6232866115907,46.428766189502404,49.7972359080803,51.0875370039493,45.7026489438954,46.743575785492,44.9990928821486,42.622786769317,38.1928786858364,38.951906237370295,40.2485125188015,38.4754500228316,43.4271487476394,42.250283287963796,34.8491701103422
