root/1902,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8842460209924756,0.7908455965055564,0.9861950340380398,0.7106109686164074,0.8323077467999708,0.9188100035698884,0.9494937922590445
root/1902/TriptotheMoonAVoyagedanslaluneLe,root/1902,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8842460209924756,0.7908455965055564,0.9861950340380398,0.7106109686164074,0.8323077467999708,0.9188100035698884,0.9494937922590445
root/1914,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7071067811865476,0,0,0,0
root/1914/PerilsofPaulineThe,root/1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7071067811865476,0,0,0,0
root/1915,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47871355387816905,1.0606601717798212,1.0606601717798212,1.607275126832159,0,1.0606601717798212,0
root/1915/VampiresLes,root/1915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47871355387816905,1.0606601717798212,1.0606601717798212,1.607275126832159,0,1.0606601717798212,0
root/1916,root,0,0,0,0,0,0,0,0,0,0,0,0,0.8612007121842542,1.2639695596093474,0.6466697906828632,0.9559753599799992,0.9363964092701966,2.0207259421636903,1.4142135623730951,0
root/1916/20000LeaguesUndertheSea,root/1916,0,0,0,0,0,0,0,0,0,0,0,0,0.8612007121842542,1.2639695596093474,0.6466697906828632,0.9559753599799992,0.9363964092701966,2.0207259421636903,1.4142135623730951,0
root/1919,root,0,0,0,1.1126972805283737,1.6865480854231356,1.224744871391589,1.4577379737113252,0.9354143466934853,0,0,0,1.4142135623730951,0,0,0,0,0,0,0,0
root/1919/SpidersPart1TheGoldenLakeTheDieSpinnen1TeilDerGoldeneSee,root/1919,0,0,0,1.1126972805283737,1.6865480854231356,1.224744871391589,1.4577379737113252,0.9354143466934853,0,0,0,1.4142135623730951,0,0,0,0,0,0,0,0
root/1920,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7677669529663689,0,0,0,0
root/1920/SpidersPart2TheDiamondShipTheDieSpinnen2TeilDasBrillantenschiff,root/1920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7677669529663689,0,0,0,0
root/1921,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7071067811865476,0,0,0.7071067811865476,0,0,0
root/1921/AdventuresofTarzan,root/1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7071067811865476,0,0,0
root/1921/ThreeMusketeersThe,root/1921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7071067811865476,0,0,0,0,0,0
root/1922,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3535533905932738,0
root/1922/GrandmasBoy,root/1922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3535533905932738,0
root/1923,root,0,0,0,0,0,0,0,0,0.8535189650241606,0.7712016377849583,0.9849144618570393,0.8761638222834021,0.9,1.1406882092155046,0.4551294949163997,0.6359337738364604,1.1442414682004,0.937377442969605,0.72634257028744,0.996789718842316
root/1923/SafetyLast,root/1923,0,0,0,0,0,0,0,0,0.8535189650241606,0.7712016377849583,0.9849144618570393,0.8761638222834021,0.9,1.1406882092155046,0.4551294949163997,0.6359337738364604,1.1442414682004,0.937377442969605,0.72634257028744,0.996789718842316
root/1924,root,0,0,0,0,0,0,0,0,0.779299716478588,0.8334682751742848,0.5824823725107175,1.1519214716824566,0.8106768589869638,1.8631391741435344,1.316496580927726,2.4409164059365396,2.039605182152382,1.8944271909999157,1.202622385669105,0.758287544405155
root/1924/AelitaTheQueenofMarsAelita,root/1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5163977794943222,0,0,0,1.0,0.7071067811865476,0.758287544405155
root/1924/GirlShy,root/1924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7529703086538577,0.5,0.5700877125495689,1.0606601717798212,0,0,0
root/1924/ThiefofBagdadThe,root/1924,0,0,0,0,0,0,0,0,0.779299716478588,0.8334682751742848,0.5824823725107175,1.1519214716824566,0.8106768589869638,0.5937710859953544,0.816496580927726,1.8708286933869707,0.9789450103725609,0.8944271909999159,0.49551560448255744,0
root/1925,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7017148213885114,0,0,0,0
root/1925/Lazybones,root/1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.7017148213885114,0,0,0,0
root/1926,root,0,0,0,0,0,0,0,0,0.8819171036881969,1.1443442705426587,0.28867513459481287,0.5700877125495689,1.02469507659596,1.6046806535881213,0,2.1520189667999174,0,1.4142135623730951,0.3535533905932738,0
