root/Classes,root,210.0,669.0,686.0,686.0,804.0,815.0,818.0,890.0,916.0,935.0,935.0
root/Classes/UITableView+FDIndexPathHeightCache.h,root/Classes,0,0,0,0,51.0,51.0,49.0,49.0,49.0,49.0,49.0
root/Classes/UITableView+FDIndexPathHeightCache.m,root/Classes,0,0,0,0,282.0,282.0,289.0,289.0,288.0,288.0,288.0
root/Classes/UITableView+FDKeyedHeightCache.h,root/Classes,0,0,0,0,40.0,40.0,40.0,40.0,40.0,40.0,40.0
root/Classes/UITableView+FDKeyedHeightCache.m,root/Classes,0,0,0,0,86.0,86.0,86.0,86.0,86.0,86.0,86.0
root/Classes/UITableView+FDTemplateLayoutCell.h,root/Classes,57.0,87.0,87.0,87.0,89.0,89.0,96.0,108.0,108.0,108.0,108.0
root/Classes/UITableView+FDTemplateLayoutCell.m,root/Classes,153.0,582.0,599.0,599.0,177.0,188.0,179.0,239.0,266.0,285.0,285.0
root/Classes/UITableView+FDTemplateLayoutCellDebug.h,root/Classes,0,0,0,0,37.0,37.0,37.0,37.0,37.0,37.0,37.0
root/Classes/UITableView+FDTemplateLayoutCellDebug.m,root/Classes,0,0,0,0,42.0,42.0,42.0,42.0,42.0,42.0,42.0
root/Demo,root,257.0,369.0,373.0,373.0,374.0,374.0,374.0,374.0,374.0,378.0,378.0
root/Demo/Demo,root/Demo,257.0,369.0,373.0,373.0,374.0,374.0,374.0,374.0,374.0,378.0,378.0
root/Demo/Demo/FDAppDelegate.h,root/Demo/Demo,17.0,17.0,17.0,17.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
root/Demo/Demo/FDAppDelegate.m,root/Demo/Demo,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
root/Demo/Demo/FDFeedCell.h,root/Demo/Demo,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
root/Demo/Demo/FDFeedCell.m,root/Demo/Demo,42.0,54.0,58.0,58.0,54.0,54.0,54.0,54.0,54.0,54.0,54.0
root/Demo/Demo/FDFeedEntity.h,root/Demo/Demo,21.0,21.0,21.0,21.0,22.0,22.0,22.0,22.0,22.0,22.0,22.0
root/Demo/Demo/FDFeedEntity.m,root/Demo/Demo,26.0,26.0,26.0,26.0,33.0,33.0,33.0,33.0,33.0,33.0,33.0
root/Demo/Demo/FDFeedViewController.h,root/Demo/Demo,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
root/Demo/Demo/FDFeedViewController.m,root/Demo/Demo,93.0,193.0,193.0,193.0,191.0,191.0,191.0,191.0,191.0,195.0,195.0
root/Demo/Demo/main.m,root/Demo/Demo,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
root/FDTemplateLayoutCell,root,0,0,0,0,0,0,17.0,17.0,17.0,17.0,17.0
root/FDTemplateLayoutCell/FDTemplateLayoutcell,root/FDTemplateLayoutCell,0,0,0,0,0,0,17.0,17.0,17.0,17.0,17.0
root/FDTemplateLayoutCell/FDTemplateLayoutcell/FDTemplateLayoutCell.h,root/FDTemplateLayoutCell/FDTemplateLayoutcell,0,0,0,0,0,0,17.0,17.0,17.0,17.0,17.0
