root/build,root,3.0,3.0,3.0,3.0,4.0,0,3.0,0,0,0,8867.0,0,0,0,8.0,4.0,6.0,5.0,15.0,20311.0,20717.0,12729.0,20776.0,20873.0,21069.0,21961.0,22027.0,22225.0,13821.0,23035.0,23331.0,14188.0,23505.0,22831.0,22763.0,22777.0,23314.0,23759.0,23401.0,23430.0,23390.0
root/build/player,root/build,3.0,3.0,3.0,3.0,4.0,0,3.0,0,0,0,8867.0,0,0,0,8.0,4.0,6.0,5.0,15.0,20311.0,20717.0,12729.0,20776.0,20873.0,21069.0,21961.0,22027.0,22225.0,13821.0,23035.0,23331.0,14188.0,23505.0,22831.0,22763.0,22777.0,23314.0,23759.0,23401.0,23430.0,23390.0
root/build/player/bodymovin.js,root/build/player,3.0,3.0,3.0,3.0,4.0,0,3.0,0,0,0,8867.0,0,0,0,8.0,0,0,0,9.0,12401.0,12655.0,0,12723.0,12777.0,12899.0,13389.0,13435.0,13541.0,0,13990.0,14143.0,0,0,0,0,0,0,0,0,0,0
root/build/player/bodymovin.min.js,root/build/player,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,10.0,8.0,10.0,0,8.0,12.0,0,0,0,0,0,0,0,0,0,0
root/build/player/bodymovin_light.js,root/build/player,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,6.0,5.0,6.0,7906.0,8056.0,12729.0,8048.0,8089.0,8155.0,8557.0,8579.0,8665.0,13813.0,9032.0,9169.0,14180.0,0,0,0,0,0,0,0,0,0
root/build/player/bodymovin_light.min.js,root/build/player,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,6.0,0,5.0,7.0,6.0,5.0,5.0,9.0,8.0,5.0,7.0,8.0,0,0,0,0,0,0,0,0,0
root/build/player/lottie.js,root/build/player,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14251.0,13650.0,13576.0,13583.0,13911.0,14029.0,13981.0,14004.0,13989.0
root/build/player/lottie.min.js,root/build/player,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
root/build/player/lottie_light.js,root/build/player,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9241.0,9168.0,9174.0,9181.0,9390.0,9430.0,9407.0,9413.0,9388.0
root/build/player/lottie_light.min.js,root/build/player,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,5.0,5.0,5.0,292.0,5.0,5.0,5.0
root/demo,root,93.0,93.0,96.0,96.0,96.0,96.0,96.0,28.0,28.0,25.0,150.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,143.0,167.0,167.0,167.0,167.0,167.0,143.0,143.0,143.0,143.0
root/demo/adrock,root/demo,0,0,0,0,0,0,0,0,0,0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
root/demo/adrock/index.html,root/demo/adrock,0,0,0,0,0,0,0,0,0,0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
root/demo/banner,root/demo,0,0,0,0,0,0,0,0,0,0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
root/demo/banner/data.js,root/demo/banner,0,0,0,0,0,0,0,0,0,0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
root/demo/banner/index.html,root/demo/banner,0,0,0,0,0,0,0,0,0,0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0
