root/EastAsia&PacificAustralia,root,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,11.0,11.0
root/EastAsia&PacificBruneiDarussalam,root,0,23.0,23.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,23.0,20.0
root/EastAsia&PacificCambodia,root,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
root/EastAsia&PacificChina,root,0,0,0,0,0,0,0,0,23.0,23.0,23.0,23.0,23.0
root/EastAsia&PacificFiji,root,12.0,12.0,12.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
root/EastAsia&PacificHongKongSARChina,root,25.0,25.0,25.0,18.0,10.0,10.0,10.0,11.0,11.0,11.0,11.0,11.0,11.0
root/EastAsia&PacificIndonesia,root,0,0,0,0,0,0,0,0,17.0,17.0,17.0,17.0,17.0
root/EastAsia&PacificJapan,root,0,0,0,0,0,0,0,0,12.0,12.0,12.0,12.0,12.0
root/EastAsia&PacificKiribati,root,14.0,14.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0
root/EastAsia&PacificKoreaRep,root,9.0,9.0,9.0,9.0,9.0,9.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
root/EastAsia&PacificLaoPDR,root,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
root/EastAsia&PacificMalaysia,root,21.0,21.0,21.0,21.0,21.0,21.0,22.0,37.0,14.0,14.0,14.0,14.0,14.0
root/EastAsia&PacificMarshallIslands,root,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0
root/EastAsia&PacificMicronesiaFedSts,root,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0
root/EastAsia&PacificMongolia,root,20.0,20.0,20.0,20.0,20.0,19.0,19.0,19.0,17.0,17.0,17.0,17.0,17.0
root/EastAsia&PacificMyanmar,root,0,0,0,0,0,0,0,15.0,15.0,15.0,15.0,15.0,15.0
root/EastAsia&PacificNewZealand,root,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0
root/EastAsia&PacificPalau,root,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0,19.0
root/EastAsia&PacificPapuaNewGuinea,root,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0,17.0
root/EastAsia&PacificPhilippines,root,26.0,27.0,27.0,27.0,27.0,27.0,27.0,26.0,23.0,23.0,23.0,23.0,23.0
root/EastAsia&PacificSamoa,root,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
root/EastAsia&PacificSingapore,root,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,14.0,14.0,10.0,10.0
root/EastAsia&PacificSolomonIslands,root,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0,13.0
root/EastAsia&PacificThailand,root,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
root/EastAsia&PacificTimorLeste,root,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
root/EastAsia&PacificTonga,root,14.0,14.0,14.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,11.0,13.0,13.0
root/EastAsia&PacificVanuatu,root,6.0,6.0,6.0,6.0,6.0,6.0,11.0,12.0,12.0,14.0,14.0,14.0,14.0
