root/.travis.yml,root,0,0,0,0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,6.0,6.0,6.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0
root/MailHog,root,0,0,0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/MailHog-Server,root,0,0,0,372.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/MailHog-Server/api,root/MailHog-Server,0,0,0,260.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/MailHog-Server/api/v1.go,root/MailHog-Server/api,0,0,0,260.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/MailHog-Server/config,root/MailHog-Server,0,0,0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/MailHog-Server/config/config.go,root/MailHog-Server/config,0,0,0,70.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/MailHog-Server/main.go,root/MailHog-Server,0,0,0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/MailHog-UI,root,0,0,0,1740.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/MailHog-UI/assets,root/MailHog-UI,0,0,0,1654.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/MailHog-UI/assets/js,root/MailHog-UI/assets,0,0,0,1264.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/MailHog-UI/assets/js/controllers.js,root/MailHog-UI/assets/js,0,0,0,284.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/MailHog-UI/assets/js/strutil.js,root/MailHog-UI/assets/js,0,0,0,980.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/MailHog-UI/assets/templates,root/MailHog-UI/assets,0,0,0,390.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/MailHog-UI/assets/templates/index.html,root/MailHog-UI/assets/templates,0,0,0,244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/MailHog-UI/assets/templates/layout.html,root/MailHog-UI/assets/templates,0,0,0,146.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/MailHog-UI/main.go,root/MailHog-UI,0,0,0,42.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/MailHog-UI/web,root/MailHog-UI,0,0,0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/MailHog-UI/web/web.go,root/MailHog-UI/web,0,0,0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/MailHog/main.go,root/MailHog,0,0,0,44.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/Makefile,root,23.0,25.0,31.0,36.0,35.0,34.0,34.0,34.0,53.0,54.0,54.0,53.0,62.0,62.0,62.0,62.0,62.0,62.0,53.0,53.0,53.0,35.0
root/assets,root,654.0,654.0,654.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/assets/js,root/assets,265.0,265.0,265.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/assets/js/controllers.js,root/assets/js,265.0,265.0,265.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/assets/templates,root/assets,389.0,389.0,389.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/assets/templates/index.html,root/assets/templates,244.0,244.0,244.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/assets/templates/layout.html,root/assets/templates,145.0,145.0,145.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/auth_test.go,root,151.0,151.0,151.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/bindata.go,root,988.0,986.0,1054.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/config,root,0,0,0,0,0,0,0,0,0,27.0,27.0,27.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
root/config/config.go,root/config,0,0,0,0,0,0,0,0,0,27.0,27.0,27.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0,36.0
root/data,root,0,0,0,203.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/data/message.go,root/data,0,0,0,203.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/docs,root,0,0,0,0,0,0,186.0,186.0,186.0,186.0,186.0,186.0,192.0,186.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0
root/docs/APIv2,root/docs,0,0,0,0,0,0,186.0,186.0,186.0,186.0,186.0,186.0,192.0,186.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0
root/docs/APIv2/swagger-2.0.yaml,root/docs/APIv2,0,0,0,0,0,0,186.0,186.0,186.0,186.0,186.0,186.0,192.0,186.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0,192.0
root/http,root,0,0,0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/http/server.go,root/http,0,0,0,21.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/mailhog,root,1162.0,966.0,987.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/mailhog/config,root/mailhog,24.0,24.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/mailhog/config/config.go,root/mailhog/config,24.0,24.0,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/mailhog/data,root/mailhog,161.0,163.0,171.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/mailhog/data/message.go,root/mailhog/data,161.0,163.0,171.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/mailhog/http,root/mailhog,473.0,273.0,273.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/mailhog/http/api,root/mailhog/http,308.0,259.0,259.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/mailhog/http/api/v1.go,root/mailhog/http/api,308.0,259.0,259.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/mailhog/http/router,root/mailhog/http,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/mailhog/http/router/regexp.go,root/mailhog/http/router,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/mailhog/http/server.go,root/mailhog/http,86.0,14.0,14.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/mailhog/smtp,root/mailhog,371.0,371.0,384.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/mailhog/smtp/session.go,root/mailhog/smtp,257.0,257.0,270.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/mailhog/smtp/session_test.go,root/mailhog/smtp,114.0,114.0,114.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/mailhog/storage,root/mailhog,133.0,135.0,135.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/mailhog/storage/memory.go,root/mailhog/storage,57.0,59.0,59.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/mailhog/storage/mongodb.go,root/mailhog/storage,76.0,76.0,76.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/main.go,root,98.0,125.0,127.0,0,61.0,61.0,61.0,61.0,63.0,122.0,122.0,122.0,125.0,125.0,123.0,123.0,123.0,123.0,129.0,129.0,129.0,129.0
root/main_test.go,root,125.0,125.0,125.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/mime_test.go,root,159.0,159.0,159.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/smtp,root,0,0,0,1781.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/smtp/protocol,root/smtp,0,0,0,1490.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/smtp/protocol/protocol.go,root/smtp/protocol,0,0,0,348.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/smtp/protocol/protocol_test.go,root/smtp/protocol,0,0,0,909.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/smtp/protocol/reply.go,root/smtp/protocol,0,0,0,79.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/smtp/protocol/reply_test.go,root/smtp/protocol,0,0,0,122.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/smtp/protocol/state.go,root/smtp/protocol,0,0,0,32.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/smtp/server,root/smtp,0,0,0,255.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/smtp/server.go,root/smtp,0,0,0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/smtp/server/session.go,root/smtp/server,0,0,0,116.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/smtp/server/session_test.go,root/smtp/server,0,0,0,139.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
