root/.travis.yml,root,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,8.0,8.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,15.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0,12.0
root/Gruntfile.js,root,0,57.0,70.0,70.0,66.0,66.0,66.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/dist,root,0,767.0,813.0,859.0,1030.0,1298.0,1637.0,1739.0,1887.0,1992.0,1974.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/dist/mobservable.js,root/dist,0,767.0,812.0,858.0,1029.0,1297.0,1636.0,1739.0,1884.0,1989.0,1971.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/dist/mobservable.min.js,root/dist,0,0,1.0,1.0,1.0,1.0,1.0,0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/example,root,0,0,194.0,38282.0,38320.0,38344.0,38344.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/example/jquery-2.1.4.min.js,root/example,0,0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/example/lib,root/example,0,0,0,37565.0,37565.0,37565.0,37565.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/example/lib/JSXTransformer.js,root/example/lib,0,0,0,15919.0,15919.0,15919.0,15919.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/example/lib/jquery-2.1.4.min.js,root/example/lib,0,0,0,4.0,4.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/example/lib/react-with-addons.js,root/example/lib,0,0,0,21642.0,21642.0,21642.0,21642.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/example/readme-timer.html,root/example,0,0,0,0,0,23.0,23.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/example/shop-jquery.html,root/example,0,0,0,198.0,198.0,198.0,198.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/example/shop-no-observables.html,root/example,0,0,0,214.0,214.0,214.0,214.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/example/shop-react.html,root/example,0,0,0,233.0,222.0,227.0,227.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/example/style,root/example,0,0,0,72.0,72.0,72.0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/example/style/test.css,root/example/style,0,0,0,72.0,72.0,72.0,72.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/example/test.html,root/example,0,0,190.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/example/timer-react.html,root/example,0,0,0,0,49.0,45.0,45.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/flow-typed,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.0,413.0,415.0,416.0,419.0,421.0,549.0,550.0,488.0,488.0,488.0,523.0,523.0,523.0,523.0,483.0,501.0,501.0,500.0,500.0
root/flow-typed/mobx.js,root/flow-typed,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.0,413.0,415.0,416.0,419.0,421.0,549.0,550.0,488.0,488.0,488.0,523.0,523.0,523.0,523.0,483.0,501.0,501.0,500.0,500.0
root/mobservable.js,root,317.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/publish.js,root,32.0,32.0,33.0,33.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/scripts,root,0,0,0,0,0,0,0,0,0,0,0,73.0,73.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,76.0,79.0,84.0,84.0,93.0,93.0,169.0,297.0,292.0,288.0,288.0,288.0,288.0,288.0,288.0,291.0,291.0,291.0,291.0,296.0,296.0
