root/1914,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
root/1914/GertietheDinosaur,root/1914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
root/1925,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5375,3.3125,3.2777777777777777,3.7142857142857144,3.0,0
root/1925/WizardofOzThe,root/1925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5375,3.3125,3.2777777777777777,3.7142857142857144,3.0,0
root/1927,root,0,0,0,0,0,0,0,0,4.333333333333333,4.0,3.75,3.7,3.5,3.642857142857143,3.25,3.8,4.0,0,3.5,4.0
root/1927/KidBrotherThe,root/1927,0,0,0,0,0,0,0,0,4.333333333333333,4.0,3.75,3.7,3.5,3.642857142857143,3.25,3.8,4.0,0,3.5,4.0
root/1928,root,0,0,3.480769230769231,3.4099616858237547,3.4021164021164023,3.381294964028777,3.4634146341463414,3.3970588235294117,3.4919354838709675,3.5051546391752577,3.731707317073171,3.5434782608695654,3.477272727272727,3.3529411764705883,3.7857142857142856,3.3,3.227272727272727,3.5,4.1875,4.0
root/1928/SteamboatWillie,root/1928,0,0,3.480769230769231,3.4099616858237547,3.4021164021164023,3.381294964028777,3.4634146341463414,3.3970588235294117,3.4919354838709675,3.5051546391752577,3.731707317073171,3.5434782608695654,3.477272727272727,3.3529411764705883,3.7857142857142856,3.3,3.227272727272727,3.5,4.1875,4.0
root/1933,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7142857142857144,3.4038461538461537,3.96875,3.5714285714285716,3.5,0
root/1933/AliceinWonderland,root/1933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7142857142857144,3.4038461538461537,3.96875,3.5714285714285716,3.5,0
root/1934,root,0,0,0,3.588235294117647,3.627450980392157,3.5357142857142856,3.6744186046511627,3.68,3.8125,3.526315789473684,3.4583333333333335,2.9583333333333335,3.375,3.1666666666666665,3.125,3.5,6.75,3.0,7.0,2.6666666666666665
root/1934/AnneofGreenGables,root/1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0
root/1934/BabyTakeaBow,root/1934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8333333333333335,0,0,0
root/1934/MarchoftheWoodenSoldiersakaBabesinToyland,root/1934,0,0,0,3.588235294117647,3.627450980392157,3.5357142857142856,3.6744186046511627,3.68,3.8125,3.526315789473684,3.4583333333333335,2.9583333333333335,3.375,3.1666666666666665,3.125,3.5,3.9166666666666665,3.0,4.0,2.6666666666666665
root/1935,root,0,0,0,0,0,0,0,0,3.25,3.3333333333333335,3.4166666666666665,3.1666666666666665,3.0,3.3333333333333335,3.0,10.333333333333334,7.833333333333334,3.0,0,0
root/1935/CurlyTop,root/1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,2.0,3.0,0,0
root/1935/LittleColonelThe,root/1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,2.5,0,0,0
root/1935/LittlestRebelThe,root/1935,0,0,0,0,0,0,0,0,3.25,3.3333333333333335,3.4166666666666665,3.1666666666666665,3.0,3.3333333333333335,3.0,3.5,0,0,0,0
root/1935/TortoiseandtheHareThe,root/1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3333333333333335,0,0,0
root/1936,root,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,4.0,0
root/1936/CaptainJanuary,root/1936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.125,0,4.0,0
root/1937,root,3.7423363711681854,3.743940990516333,3.78,3.8196392785571143,3.836650652024708,3.672661870503597,6.958974358974359,6.957012627238758,6.728224575990094,6.7835768241055865,6.688186813186814,6.85685451316002,6.812758945386064,6.586858974358974,5.958928571428571,10.62524654832347,10.428963414634147,6.540758293838863,6.997005988023952,7.657608695652174
root/1937/BallerinaLamortducygne,root/1937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.5,0,0,0
root/1937/Heidi,root/1937,0,0,0,0,0,0,3.2666666666666666,3.4551282051282053,3.317073170731707,3.4642857142857144,3.326923076923077,3.4545454545454546,3.325,3.0625,2.4375,3.1666666666666665,3.4,3.1,3.5,4.0
root/1937/SnowWhiteandtheSevenDwarfs,root/1937,3.7423363711681854,3.743940990516333,3.78,3.8196392785571143,3.836650652024708,3.672661870503597,3.6923076923076925,3.5018844221105527,3.4111514052583862,3.319291109819872,3.3612637362637363,3.402309058614565,3.487758945386064,3.5243589743589743,3.5214285714285714,3.4585798816568047,3.528963414634146,3.440758293838863,3.497005988023952,3.657608695652174
root/1938,root,3.7309941520467835,3.869888475836431,3.9130434782608696,4.077702702702703,3.972636815920398,3.8132530120481927,3.6161616161616164,3.730337078651685,3.7756410256410255,3.659090909090909,3.716666666666667,3.573529411764706,3.608108108108108,3.242857142857143,3.652173913043478,3.9,7.2729591836734695,4.0,3.5166666666666666,3.3
root/1938/ChristmasCarolA,root/1938,3.7309941520467835,3.869888475836431,3.9130434782608696,4.077702702702703,3.972636815920398,3.8132530120481927,3.6161616161616164,3.730337078651685,3.7756410256410255,3.659090909090909,3.716666666666667,3.573529411764706,3.608108108108108,3.242857142857143,3.652173913043478,3.9,3.8979591836734695,4.0,3.5166666666666666,3.3
root/1938/RebeccaofSunnybrookFarm,root/1938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.375,0,0,0
root/1939,root,7.526826029216467,7.214442406588269,7.863592097941012,11.306383851879474,11.432931180646833,10.842875932785741,11.381911695761286,11.089201905204462,10.586967592592593,10.293282863925066,10.227475053805517,10.458371176285084,10.33662890645527,10.651436849111267,10.415271395271395,10.689612868047982,10.473449811579307,10.572969543147208,10.222768222768222,9.488853503184714
root/1939/GulliversTravels,root/1939,0,0,0,3.4070796460176993,3.4875,3.25,3.537037037037037,3.2625,3.234375,2.95,3.1052631578947367,2.9583333333333335,2.888888888888889,3.1363636363636362,3.0454545454545454,3.125,3.1,3.25,2.75,2.5
root/1939/LittlePrincessThe,root/1939,3.566666666666667,3.1739130434782608,3.7083333333333335,3.6315789473684212,3.7341040462427744,3.4761904761904763,3.7468354430379747,3.7890625,3.5555555555555554,3.5688073394495414,3.375,3.72,3.6707317073170733,3.759259259259259,3.5641025641025643,3.767857142857143,3.5238095238095237,3.4583333333333335,3.727272727272727,3.25
root/1939/WizardofOzThe,root/1939,3.960159362549801,4.040529363110008,4.155258764607679,4.267725258493353,4.2113271344040575,4.116685456595265,4.098039215686274,4.037639405204461,3.797037037037037,3.7744755244755246,3.7472118959107807,3.7800378429517503,3.7770083102493075,3.755813953488372,3.8057142857142856,3.7967557251908395,3.849640287769784,3.8646362098138747,3.7454954954954953,3.738853503184713
root/1940,root,7.439345675759826,7.503106179162517,7.43937908496732,7.738839164140084,7.666274771931968,7.443365188782704,7.474605720395616,7.259398911551969,6.937559234220004,6.811599613492621,6.822779361404986,6.84696320630749,6.8503544548320665,6.789024428917242,10.098885920709126,10.45815289438798,11.07459784515159,6.823391583585378,7.177615103062994,7.3821839080459775
