root/Action,root,0,1.0,24.374493032740453,17.92922233268626,29.397847455695207,22.655011199095025,23.084272853873003,23.6688893918805,22.62597820834693,45.73446630129759,44.31303867609384,47.27608740257906,39.77905517986591,47.456056828559355,47.07596420147487,55.625706544770274,57.2131059080632,53.91643635309666,48.448911635565594,46.81965250776927,46.964981421270245,53.88786399121429,50.07447217137291,49.00571538045509,51.05781950392654,54.78595065949455,49.79947267368486,52.22718115218115,51.852119355380225,64.48999433016334,59.78840268942865,57.863498343761506,59.59823803647333,67.89268226828212,63.252872639173866,68.83135296609728,65.94318753056369,68.83762626262626,68.64250205428274,68.4471015551356,70.28688318045903,69.24548096830706,76.28325750838485,72.57982146930951,84.51010121863632,91.99047793871854,92.69478034389569,91.81965600570904,97.40799195110172,98.01451671461027,98.60976956554885,99.76053263266503,110.36115872637679,116.91735407592653,123.28450004370853,116.71344019629355,121.52729128208347,121.06506188364898,119.08691308599961,118.00365986439894,127.05215773551839,125.75379072636919,117.11870774036164,125.46264249733882,137.72749736521303,150.65316006827564,145.18451263079686,140.81087460238984,145.27881158163706,145.14871930599614,146.14496230880644,152.2670594464061,147.29702137716706,156.40610394354687,166.897815345669,158.79292749007305,149.36980126745124,161.327197482755,164.5923734510729,171.09173337834514,171.9614586545183,176.96166321499302,169.42479484067175,178.20924979602935,196.34096600623133,192.77384042048746,174.89634453814057,181.35971111337227,177.58590293659458,187.94000068530337,176.36968235361167,207.92021398015092,195.37221137980896,204.17230104803994,189.9770524327875,215.82385472730653,209.40498448354006,200.13944894103057,207.56256649264694,194.4504403087961,215.64220525051326,210.2698050274561,207.5772422139565,205.39127989242226,201.51519220501294,203.78401735349703,205.86641225385313,228.98493966749876,231.52943334530133,238.56944613828597,218.09608483164317,210.33655543313114,224.509115478464,217.18134694798906,216.970378676319,226.3323927764256,207.70185488874964,224.00433735346326,210.13387401646332,223.9438908890868,212.82309476636857,218.11803724802792,227.0568651331406,219.94061316684395,220.7708353272811,232.78178031220008,225.14870113470627,204.23933138564345,251.22575467635252,201.79513024225142,234.2092699405814,239.87340060794932,231.0721654028205,232.63745709345608,233.7671132136544,214.75078490392985,238.7164452064874,248.9812998164048,240.6181841436105,231.63729979520647,237.7384599232533,233.30255960564358,272.7570141729136,240.2819284800947,217.67935103486516,238.9258057511516,223.71405538837823,235.15014327725703,226.77189376052698,266.2443232478521,248.87155940078796,253.84840628131195,270.6541664071064,273.8370099214607,239.70373939498862,279.5880166232529,280.495242335957,324.9789574257579,295.8951890249952,281.0408752778003,292.54665472874245,271.6704051871547,303.03532790063286,270.9113844823561,278.5775601219354,270.70920649422624,305.02707514695913,356.8308988753616,280.93175673235896,286.95800193329603,282.49859715111404,296.907981904814,309.4445560438018,301.51746895030425,315.3414113106154,305.17537390158014,318.76191859003205,315.0867327353691,284.8795961633074,313.5123725701029,304.68407613277196,326.28264877907145,338.3163155836621,334.4167359512978,291.67794317372295,301.1357928386059,301.1503449759992,305.5789225846085,305.4798973171293,315.4751529641397,307.3854699551679,289.0979119808022,329.0347252582895,294.29886704045015,325.744737462601,353.9793890952204,296.72279364670334,317.19702120867595,309.7700938742346,306.71226589443074,315.1518422543385,313.94747467938197,336.0815600691404,309.9544633647214,308.6062227226136,299.14215215038917,313.8474179509013,343.0998796921003,285.53128684094935,262.7087090260238,268.96527662100635,331.44370442068254,270.2527856710893,273.4835277172475,294.4505308914123,293.49825342637433,306.049272576115,317.57906124002517,302.77055875099984,303.05995843106035,299.1840395687912,311.17981840014187,279.61640557120484,298.85759135861554,298.3830521869836,309.77229396201125,365.32134014365715,416.93755738378553,376.5407666489188,376.61484912962015
root/Action/Adventure,root/Action,0,0,0,0,3.6594827586206895,3.693832599118943,3.632630410654828,3.514957264957265,3.529061102831595,11.168711820812346,10.84173844738967,11.079060402684565,11.209148998622684,11.148931554207199,11.188685052868461,13.913027679997878,17.950820905933575,17.88683325080772,17.807036210882803,16.973830845771147,17.238410140584055,15.881278702518141,20.889835177040293,18.562642391933007,20.327934329821122,18.074292615596963,19.073361162646876,18.990709290709294,19.431900081900082,24.229698743588212,22.487218849990587,24.08048968575284,22.458416093710213,27.546617462774584,26.35644222021575,25.780844155844154,27.243930849851903,28.861771561771562,27.861268674136323,28.89742466683643,29.348484848484848,25.735636645962735,32.994080019207345,31.240428269460526,39.24105799023242,39.99792910084541,41.02750121429174,40.8774717191916,45.08688455343078,44.94192233819599,45.1108159770397,47.320092637858245,46.953293475165665,52.47230657544186,52.062053266005734,48.60745628640366,51.21439910802949,50.95907325087017,51.862804048874374,50.21199865272065,49.84974729287815,48.99784004280285,52.5589735113817,52.281770355296466,52.0521559289276,51.71327881473274,51.12284583211267,48.380143977356376,51.21729525151559,52.122348412653295,50.73423364075538,51.14686040806974,50.972128352642066,50.68331904975594,49.53486489670613,46.75984278497135,51.206093074542004,53.06165923316291,51.01406135029838,55.359693068391,53.56873510475644,53.388366681531735,53.63388534214485,52.83369940831164,56.3412523430272,57.94267339286676,56.01227273197611,54.48585171233429,57.93647520169901,53.85452703102332,50.27959219408018,65.17579023502698,59.51311624266402,55.559894990102016,59.12527711558147,58.08473622786235,61.579004840611006,61.45545985559125,57.10216913958304,52.19450449012054,67.7268864592652,60.6324378597838,54.834699981901935,61.857712665117624,53.30318603488458,64.99877739988578,64.69387532528356,69.33443066696657,73.53711922657567,68.8135506877124,69.53037907212513,66.40605874505462,69.46350486093868,72.5319984733114,71.52206496980695,70.93621541391406,69.85424007128455,72.74868971814576,67.13857569447917,71.41109752340411,73.6222688647414,72.78775275441218,67.75363363678395,75.467948469388,71.40104785435216,73.37966048939963,71.00906165083725,74.9640344398751,81.68417932112631,75.90394831894459,76.91045970212717,80.17735012239804,75.17252259025301,82.33783651108817,80.00223062263821,72.0376186138566,79.77084701576065,77.47888454088512,79.9288592828847,92.85731427927708,86.09769695848767,84.62767687205378,83.56997919169511,95.74686282306752,86.07772225736251,94.60533819845577,94.62758074939342,94.85728369427687,91.84167424279735,97.56475183263599,99.2420878068962,89.6807824555788,101.28696063659203,96.98943537350917,95.3176327214913,102.70314076676473,99.45046701294474,105.97387771444923,103.53081218292505,98.44590187041489,104.98653124747464,94.9434093219784,103.30758808862622,95.75095932701642,106.48961849935262,94.61833855184422,102.22275365826262,111.71501566989858,108.06371563602836,106.15234876030425,89.65149984640236,93.27266090636799,94.73897121397121,94.78130067351664,114.10603717822389,107.1808099683523,106.44293944455472,114.71942230077318,105.22721699407732,89.0716106651833,103.260660282879,97.30311278270248,115.42082940873698,101.52050479734467,87.88045313313285,123.3170694315431,93.48515592227649,113.82939788835708,104.53874398881028,103.02867892443619,119.21692329518825,110.86230162991788,130.06868501153144,100.06382338113569,101.36156962952896,105.33616463868422,115.72073777541975,107.5013920411993,104.25494924558303,111.91408226271658,106.26241055354316,107.40167706799916,108.82326345148927,103.46501848889929,106.60517131846923,87.6236123276389,98.5409162854674,98.66279142853566,92.28990510102642,94.49372703685204,92.46083274139002,116.70729502917251,94.30519070710669,91.9287988433422,90.23514319087757,89.76032047106052,88.98263827246025,101.16419794955756,89.87044231042289,92.96597096427878,95.19930184063249,93.4048681873682,105.33241590589938,110.22776057112338,107.28413892918874,102.01818004868689,111.33411208765044,133.16056898344232,119.91798239383643,116.87233766377149
root/Action/Adventure/AllanQuatermainandtheTempleofSkulls,root/Action/Adventure,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/Action/Adventure/Animation,root/Action/Adventure,0,0,0,0,0,0,0,0,0,3.7142857142857144,3.347826086956522,3.5714285714285716,3.857142857142857,3.8,3.888888888888889,3.8055555555555554,3.8,3.823529411764706,4.095238095238095,3.0,3.769230769230769,3.2666666666666666,3.3,3.0,3.5454545454545454,3.5,3.375,4.5,3.75,3.6486486486486487,3.4545454545454546,3.8461538461538463,3.5714285714285716,3.6,3.6363636363636362,3.5,3.1666666666666665,4.166666666666667,4.25,3.5454545454545454,3.5,3.0,3.8,4.266666666666667,3.8548387096774195,3.9411764705882355,3.9526066350710902,3.795698924731183,3.803921568627451,3.774193548387097,4.028985507246377,4.029411764705882,3.9,3.7846153846153845,3.8155339805825244,4.0285714285714285,3.857142857142857,3.994186046511628,3.926829268292683,3.9696969696969697,3.8085106382978724,4.0,3.8461538461538463,3.7916666666666665,3.938775510204082,3.88,3.7384615384615385,3.7288135593220337,3.66,3.814814814814815,4.2745098039215685,3.9454545454545453,4.078431372549019,3.65625,3.8863636363636362,4.264705882352941,3.925925925925926,3.793103448275862,3.9361702127659575,3.875,4.0344827586206895,3.8372093023255816,3.902439024390244,4.163934426229508,3.7547169811320753,3.9591836734693877,4.153846153846154,3.7093023255813953,3.7555555555555555,3.8947368421052633,3.736842105263158,3.7738095238095237,3.6666666666666665,3.735294117647059,3.5606060606060606,3.8645833333333335,3.739130434782609,3.671875,3.6944444444444446,3.763157894736842,6.6625,3.647727272727273,3.795774647887324,4.804878048780488,5.837209302325581,11.622079772079772,11.225665859564165,11.441964079063094,11.075,11.352346533296794,8.02343122825796,10.891135466532292,10.47483530961792,10.37638617090672,11.660956790123457,10.459538665154094,10.585317460317459,10.619572829131652,10.88186274509804,9.014086511098464,10.977401129943503,10.441639957264957,11.310246464055039,11.37973242638255,13.544867196409522,10.960514882696465,10.9512987012987,13.958024166480197,14.628948992184288,15.163101604278074,13.716470099667774,14.003768191268192,10.709803459119497,14.590530303030304,15.358917124542124,11.57772955218628,10.662122081898202,10.79161103693814,11.142045454545455,14.850977891156463,11.178372434017597,11.2375,13.740245901639344,14.323623791015095,11.041006787330318,11.032817182817183,13.665525114155251,14.270363408521304,16.01319740793425,14.340886699507388,14.580097785447226,15.277020202020202,15.47988688582538,17.495091615095255,16.99876984126984,17.740445076439386,17.23611618560468,18.641033178354782,14.300405161765877,14.827842794948058,19.679040165504766,18.448290598290598,18.123006854256854,14.510690235690237,17.400463521153178,14.872672905000492,14.77993558165972,19.782867350108727,14.296204620462046,16.061612364243942,17.348188210257174,14.93063056488104,19.13670634920635,14.964607201309327,19.235281385281386,19.902741683991685,17.00986434108527,16.360814161730264,19.509391134057324,14.333274263904036,14.281976537504443,15.40954415954416,16.420865528923287,14.29895104895105,17.408274115821285,19.045454545454547,18.272515477354187,17.978496693541082,19.041630327344613,14.943711802902978,14.976679104477611,18.01764167205344,20.59695512820513,14.8875,13.496376811594201,13.105024202059905,20.591309038037615,18.643614130434784,17.94287519360887,22.455028406346862,15.586875780274656,14.428291316526611,14.58264652014652,14.901288870703764,18.86909937888199,14.347355543007716,15.670995670995671,10.924842066146415,15.018629807692307,14.553663003663004,18.02285714285714,27.204417810202074,13.615819209039548,15.623763736263736,14.585201149425286,16.124809305873377,14.05844645550528,15.590151515151515,13.523005627275737,14.030797101449275,14.472527472527473,11.370941558441558,14.198260869565217,19.42857142857143,19.408730158730158,20.3348899958489,17.069798507174074,20.63481882773608,16.123820977174116,16.308451417004047
root/Action/Adventure/Animation/Children,root/Action/Adventure/Animation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0,1.0,2.0,7.872079772079772,7.254237288135593,7.529683377308707,7.23125,7.374297752808989,4.157094594594595,7.324808935920047,6.6869565217391305,6.578767123287672,7.6234567901234565,6.796747967479675,7.0436507936507935,6.598739495798319,7.4485294117647065,5.383134130146082,7.0190677966101696,6.457264957264957,4.0093023255813955,4.029585798816568,6.356707317073171,3.89906103286385,3.9285714285714284,7.061926605504587,7.407692307692308,7.992647058823529,6.923255813953489,6.79222972972973,3.747916666666667,7.566666666666666,7.817708333333334,3.7950819672131146,3.7935323383084576,3.8154205607476634,3.6420454545454546,6.986394557823129,3.7806451612903227,3.8,7.093579234972678,7.087837837837838,3.8509615384615383,3.8873626373626373,6.998858447488584,7.31203007518797,8.35672514619883,6.905172413793103,6.816939890710382,7.811111111111111,7.418292682926829,9.800813008130081,9.734880952380953,10.378989968080255,10.557544757033249,11.169394522892597,7.303530161765877,7.544059011164275,12.233316481294237,11.33162393162393,10.457828282828283,7.27962962962963,9.945918066607721,7.557858090185676,7.425824175824176,12.472522522522523,7.37953795379538,8.833040935672514,9.867668729737696,7.239454094292804,7.252777777777778,7.365248226950355,11.492857142857144,7.587837837837838,9.619166666666667,8.796528447444551,6.79963503649635,7.09398854961832,6.793470790378008,7.393518518518518,9.203029271613342,7.125874125874126,9.81303602058319,7.045454545454545,10.827060931899641,11.246353836398225,12.134222919937205,7.421390374331551,7.226679104477611,10.595022624434389,9.711538461538462,7.263690476190476,7.079710144927536,7.331768388106417,11.856526429341963,10.596739130434784,10.186170212765958,10.862591431556949,7.666042446941324,6.85686274509804,7.6510989010989015,7.410904255319149,6.982142857142858,7.12008281573499,7.670995670995671,6.946581196581196,7.4609375,7.835714285714285,7.594285714285714,19.30968096809681,7.1158192090395485,8.216071428571428,7.347701149425287,8.980072463768115,6.852564102564102,8.831818181818182,9.286163522012579,7.125,7.28021978021978,7.348214285714286,6.828260869565217,11.964285714285715,10.908730158730158,11.068656229615133,9.474242951618518,9.21558805850531,7.859932088285229,9.015182186234817
root/Action/Adventure/Animation/Children/Bionicle3WebofShadows,root/Action/Adventure/Animation/Children,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0,0,0,0,0,0,3.0,0,0,0.5,0
root/Action/Adventure/Animation/Children/Comedy,root/Action/Adventure/Animation/Children,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.272079772079772,4.254237288135593,4.279683377308707,4.23125,4.124297752808989,4.157094594594595,4.039094650205762,4.086956521739131,4.078767123287672,4.1234567901234565,4.046747967479675,4.0436507936507935,4.098739495798319,3.948529411764706,4.049800796812749,4.0190677966101696,3.9572649572649574,4.0093023255813955,4.029585798816568,3.856707317073171,3.89906103286385,3.9285714285714284,3.811926605504587,3.9076923076923076,3.9926470588235294,3.9232558139534883,3.79222972972973,3.747916666666667,3.816666666666667,3.8177083333333335,3.7950819672131146,3.7935323383084576,3.8154205607476634,3.6420454545454546,3.9863945578231292,3.7806451612903227,3.8,3.7185792349726774,3.8378378378378377,3.8509615384615383,3.8873626373626373,3.8321917808219177,3.81203007518797,3.8567251461988303,3.9051724137931036,3.8169398907103824,3.811111111111111,3.9182926829268294,7.800813008130081,7.484880952380953,7.378989968080255,7.557544757033249,7.669394522892597,7.303530161765877,7.544059011164275,7.233316481294237,7.331623931623931,7.457828282828283,7.27962962962963,7.445918066607722,7.557858090185676,7.425824175824176,7.472522522522523,7.37953795379538,7.083040935672514,7.367668729737695,7.239454094292804,7.252777777777778,7.365248226950355,7.492857142857143,7.587837837837838,6.869166666666667,6.796528447444551,6.79963503649635,7.09398854961832,6.793470790378008,7.393518518518518,7.703029271613342,7.125874125874126,6.813036020583191,7.045454545454545,7.327060931899641,7.2463538363982245,7.134222919937205,7.421390374331551,7.226679104477611,7.595022624434389,7.211538461538462,7.263690476190476,7.079710144927536,7.331768388106417,7.856526429341963,7.596739130434782,7.4361702127659575,7.8625914315569485,7.666042446941324,6.85686274509804,7.6510989010989015,7.410904255319149,6.982142857142858,7.12008281573499,7.670995670995671,6.946581196581196,7.4609375,7.835714285714285,7.594285714285714,7.30968096809681,7.1158192090395485,8.216071428571428,7.347701149425287,6.730072463768115,6.852564102564102,6.831818181818182,6.786163522012579,7.125,7.28021978021978,7.348214285714286,6.828260869565217,7.464285714285714,7.408730158730159,7.068656229615134,6.974242951618518,6.715588058505309,7.359932088285229,7.015182186234817
root/Action/Adventure/Animation/Children/Comedy/Bolt,root/Action/Adventure/Animation/Children/Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.72,3.5098039215686274,3.7205882352941178,3.745614035087719,3.5730337078651684,3.6931818181818183,3.489130434782609,3.6538461538461537,3.6805555555555554,3.5166666666666666,3.6724137931034484,3.706896551724138,3.7115384615384617,3.689189189189189,3.6666666666666665,3.2777777777777777,3.5172413793103448,3.3846153846153846,3.375,3.5,3.8,3.75,3.1458333333333335,3.0588235294117645,3.15,3.4375,3.066666666666667,3.6666666666666665,3.826923076923077,3.3076923076923075,2.9545454545454546,3.375,3.4722222222222223,3.4210526315789473,3.3076923076923075,3.727272727272727,3.5625,3.6538461538461537,3.4615384615384617,3.6875,3.1666666666666665,3.4444444444444446,4.055555555555555,3.7,3.75,3.9545454545454546,3.7222222222222223,2.8333333333333335,3.75,3.4375,3.0714285714285716,3.2142857142857144,3.8333333333333335,3.0555555555555554,3.625,3.8,3.7142857142857144,3.388888888888889,3.1666666666666665,4.1,3.4166666666666665,2.875,3.3333333333333335,3.15,2.8333333333333335,3.125,3.357142857142857,3.5,3.1,3.5,3.5833333333333335,3.392857142857143,3.3529411764705883,2.9516129032258065,3.596774193548387,3.3421052631578947
root/Action/Adventure/Animation/Children/Comedy/IncrediblesThe,root/Action/Adventure/Animation/Children/Comedy,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.272079772079772,4.254237288135593,4.279683377308707,4.23125,4.124297752808989,4.157094594594595,4.039094650205762,4.086956521739131,4.078767123287672,4.1234567901234565,4.046747967479675,4.0436507936507935,4.098739495798319,3.948529411764706,4.049800796812749,4.0190677966101696,3.9572649572649574,4.0093023255813955,4.029585798816568,3.856707317073171,3.89906103286385,3.9285714285714284,3.811926605504587,3.9076923076923076,3.9926470588235294,3.9232558139534883,3.79222972972973,3.747916666666667,3.816666666666667,3.8177083333333335,3.7950819672131146,3.7935323383084576,3.8154205607476634,3.6420454545454546,3.9863945578231292,3.7806451612903227,3.8,3.7185792349726774,3.8378378378378377,3.8509615384615383,3.8873626373626373,3.8321917808219177,3.81203007518797,3.8567251461988303,3.9051724137931036,3.8169398907103824,3.811111111111111,3.9182926829268294,3.8008130081300813,3.7648809523809526,3.869186046511628,3.8369565217391304,3.923780487804878,3.730496453900709,3.8508771929824563,3.744186046511628,3.6777777777777776,3.7772727272727273,3.762962962962963,3.7735042735042734,3.8509615384615383,3.7142857142857144,3.783333333333333,3.712871287128713,3.805263157894737,3.8504273504273505,3.8548387096774195,3.8777777777777778,3.8652482269503547,3.692857142857143,3.8378378378378377,3.723333333333333,3.737704918032787,3.6496350364963503,3.6564885496183206,3.7268041237113403,3.7268518518518516,3.8761061946902653,3.8181818181818183,3.858490566037736,3.6704545454545454,3.8548387096774195,3.825301204819277,3.826530612244898,3.6941176470588237,3.6641791044776117,3.9411764705882355,3.75,3.5761904761904764,3.9130434782608696,3.887323943661972,3.8009708737864076,3.8967391304347827,3.6861702127659575,3.9080459770114944,3.943820224719101,4.023529411764706,3.901098901098901,3.973404255319149,3.9107142857142856,3.9057971014492754,3.8376623376623376,3.891025641025641,3.8359375,4.035714285714286,3.88,3.9207920792079207,3.9491525423728815,4.116071428571429,3.9310344827586206,3.8550724637681157,3.519230769230769,3.6818181818181817,3.952830188679245,4.0,3.923076923076923,3.8482142857142856,3.7282608695652173,3.9642857142857144,3.8253968253968256,3.675799086757991,3.621301775147929,3.7639751552795033,3.763157894736842,3.673076923076923
root/Action/Adventure/Animation/Children/DragonBallMysticalAdventureDoragonbôruMakafushigidaibôken,root/Action/Adventure/Animation/Children,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,0,0,0,1.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
