root/.travis.yml,root,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,6.0,14.0,14.0,14.0,14.0,14.0,14.0,14.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0,16.0
root/Gruntfile.js,root,111.0,136.0,136.0,146.0,148.0,84.0,84.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,88.0,99.0,99.0,99.0,99.0,103.0,103.0,99.0,99.0,99.0,99.0,99.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,102.0,107.0
root/dist,root,2717.0,2879.0,4660.0,4660.0,4882.0,6014.0,6014.0,5938.0,6022.0,6022.0,6022.0,6022.0,6022.0,1070.0,1012.0,1070.0,1127.0,1151.0,1151.0,1151.0,1233.0,1271.0,1271.0,1396.0,1403.0,1403.0,1540.0,1548.0,1548.0,1548.0,1548.0,1552.0,3588.0,3588.0,1594.0,1594.0,1594.0,1594.0,1611.0,1610.0,1610.0,1610.0,1612.0,1612.0,1612.0,1612.0,1612.0
root/dist/axios.amd.js,root/dist,1355.0,1418.0,1486.0,1486.0,1538.0,1988.0,1988.0,1969.0,1990.0,1990.0,1990.0,1990.0,1990.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/dist/axios.amd.min.js,root/dist,3.0,3.0,3.0,3.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/dist/axios.amd.standalone.js,root/dist,0,0,837.0,837.0,896.0,1005.0,1005.0,986.0,1007.0,1007.0,1007.0,1007.0,1007.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/dist/axios.amd.standalone.min.js,root/dist,0,0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
root/dist/axios.js,root/dist,1356.0,1455.0,1487.0,1487.0,1539.0,1989.0,1989.0,1970.0,1991.0,1991.0,1991.0,1991.0,1991.0,1067.0,1010.0,1067.0,1124.0,1148.0,1148.0,1148.0,1230.0,1268.0,1268.0,1393.0,1400.0,1400.0,1537.0,1545.0,1545.0,1545.0,1545.0,1549.0,3579.0,3579.0,1585.0,1585.0,1585.0,1585.0,1602.0,1601.0,1601.0,1601.0,1603.0,1603.0,1603.0,1603.0,1603.0
root/dist/axios.min.js,root/dist,3.0,3.0,3.0,3.0,3.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,3.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0
root/dist/axios.standalone.js,root/dist,0,0,838.0,838.0,897.0,1006.0,1006.0,987.0,1008.0,1008.0,1008.0,1008.0,1008.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
