root/1990,root,0,77.6852138651325,81.92510391144705,120.59087745654989,169.48182309487586,219.90397632627878,253.748403158165,323.5447874761393,439.6996010085076,518.121573070336,521.1335881685226,531.0702934077622,552.4041250487438,599.0187488372519,634.8370114135281,668.5001589377528,664.3834593959201,706.0050637329772,703.0626783010758,653.133761547997,600.5176260807432
root/1990/1001Nights,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0
root/1990/1201PM,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75
root/1990/3LittleNinjasandtheLostTreasure,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0
root/1990/ACryintheWild,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5
root/1990/AdventuresofFordFairlaneThe,root/1990,0,0,0,0,0,0,0,0,0,2.6047430830039526,2.6762295081967213,2.8773584905660377,2.8,2.9318181818181817,2.9285714285714284,2.7291666666666665,2.65625,2.0833333333333335,3.3333333333333335,0,2.0
root/1990/AfterDarkMySweet,root/1990,0,0,0,0,0,0,0,3.5806451612903225,3.6842105263157894,3.5416666666666665,3.4615384615384617,3.4615384615384617,3.25,3.3333333333333335,3.8,3.125,3.0,3.1666666666666665,4.5,5.0,2.25
root/1990/AirAmerica,root/1990,0,0,0,0,0,2.683406113537118,2.7436974789915967,2.7357142857142858,2.7058823529411766,2.738562091503268,2.6818181818181817,2.6666666666666665,3.057142857142857,2.9054054054054053,3.016949152542373,2.8679245283018866,2.933333333333333,3.173469387755102,2.8181818181818183,3.142857142857143,3.3333333333333335
root/1990/AkiraKurosawasDreamsDreams,root/1990,0,0,0,0,0,0,0,0,4.023809523809524,4.073770491803279,3.845,3.6538461538461537,4.276315789473684,3.8863636363636362,3.875,3.7410714285714284,3.8404255319148937,3.980769230769231,3.8857142857142857,3.5,4.115384615384615
root/1990/Alice,root/1990,0,0,0,0,0,0,3.488888888888889,3.423076923076923,3.465909090909091,3.3863636363636362,3.326923076923077,3.4782608695652173,3.2708333333333335,3.625,3.1818181818181817,3.227272727272727,3.6923076923076925,3.4583333333333335,3.55,3.0,3.0
root/1990/AllfortheWinnerDousing,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,0
root/1990/AlligatorEyes,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0
root/1990/AlltheVermeersinNewYork,root/1990,0,0,0,0,0,3.106060606060606,2.9565217391304346,3.090909090909091,3.2,3.1666666666666665,1.75,3.5,1.75,4.0,4.0,0,0,0,0,0,0
root/1990/AlmostanAngel,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5277777777777777,2.75,3.5,2.0,3.75,2.75,2.75,2.75
root/1990/AmbulanceThe,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,2.8,0,0,3.0,0
root/1990/AmericanDream,root/1990,0,3.0,3.0,3.25,4.073170731707317,3.9390243902439024,3.8823529411764706,4.095238095238095,4.078947368421052,3.8333333333333335,3.966666666666667,3.475,4.0,3.5625,3.9285714285714284,3.8,4.1,1.6666666666666667,3.8333333333333335,0.5,4.0
root/1990/AmericanNinja4TheAnnihilation,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4,1.5555555555555556,1.25,2.1,2.0,1.0,0
root/1990/AmityvilleCurseThe,root/1990,0,1.6,1.8620689655172413,1.5454545454545454,1.6551724137931034,1.9322033898305084,2.0,2.066666666666667,2.0,1.1875,1.3571428571428572,1.7857142857142858,2.2222222222222223,2.0,3.1666666666666665,2.1666666666666665,0.5,0,1.0,2.75,0
root/1990/AngelatMyTableAn,root/1990,0,0,0,0,0,0,0,0,3.6625,3.8181818181818183,3.7222222222222223,3.6315789473684212,3.911764705882353,3.8076923076923075,3.8461538461538463,3.4375,3.5714285714285716,3.45,4.25,3.8333333333333335,5.0
root/1990/Another48Hrs,root/1990,0,0,0,0,0,0,0,2.683274021352313,2.7782805429864252,2.562992125984252,2.623529411764706,2.765957446808511,2.8125,2.7888888888888888,2.8550724637681157,2.7906976744186047,3.1129032258064515,2.948717948717949,2.857142857142857,3.125,2.9
root/1990/Arachnophobia,root/1990,0,0,0,0,2.910024154589372,2.973828125,2.954070981210856,2.9240654205607477,2.8635693215339235,2.738323353293413,2.547984099943214,2.6083948339483394,2.6119873817034702,2.649193548387097,2.6576354679802954,2.6618357487922704,2.647909967845659,2.545774647887324,2.700534759358289,2.7125,2.9130434782608696
root/1990/Archangel,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8,2.6,4.5,0.5,2.25,0,3.5,1.75
root/1990/ArchieToRiverdaleandBackAgain,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5
root/1990/AsfourStah,root/1990,0,3.3333333333333335,3.25,0,0,0,0,0,0,2.5,0,4.0,0,2.6666666666666665,3.0,4.0,0,0,0,4.0,3.0
root/1990/AsthenicSyndromeTheAstenicheskiysindrom,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,3.25,0,0,0
root/1990/Avalon,root/1990,0,0,0,0,0,0,3.7773584905660376,3.725663716814159,3.7531645569620253,3.861111111111111,3.6956521739130435,3.6,3.4,3.289473684210526,2.9047619047619047,3.2941176470588234,3.7,3.7857142857142856,2.125,4.0,4.0
root/1990/Awakenings,root/1990,0,0,0,0,3.8114285714285714,3.7806826434277414,3.8003472222222223,3.832797427652733,3.743373493975904,3.7719714964370548,3.7006993006993008,3.7346153846153847,3.717041800643087,3.72911051212938,3.667741935483871,3.756,3.7853982300884956,3.791015625,3.8181818181818183,3.853107344632768,3.869565217391304
root/1990/AyCarmela¡AyCarmela,root/1990,0,0,0,0,0,0,0,0,3.5,4.0,0,3.1666666666666665,3.388888888888889,1.75,3.0,2.5,3.5,4.0,0,2.0,3.5
root/1990/BacktotheFuturePartIII,root/1990,0,0,0,3.2392638036809815,2.996798975672215,3.212936732766761,3.2644628099173554,3.2464878671775224,3.1573292402148887,3.1211512717536816,3.0938690682369243,3.1751322751322753,3.2963875205254514,3.4251672240802677,3.456736035049288,3.488213399503722,3.606923076923077,3.557142857142857,3.5975935828877006,3.6758620689655173,3.7153284671532845
root/1990/BacktrackCatchfire,root/1990,0,0,0,0,0,0,2.764705882352941,2.4285714285714284,2.9166666666666665,0,0,2.0,2.2,0,1.5,0,2.0,0,3.6666666666666665,2.0,0
root/1990/BadInfluence,root/1990,0,0,0,0,0,0,0,3.2083333333333335,3.3055555555555554,3.24,3.2777777777777777,2.8636363636363638,2.75,3.0,2.5,2.8333333333333335,3.3333333333333335,2.9,4.25,4.5,3.0
root/1990/BarbarianQueenIITheEmpressStrikesBack,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0
root/1990/BashutheLittleStrangerBashugharibeyekoochak,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.25,0,0
root/1990/BasketCase2,root/1990,0,0,0,0,0,0,0,0,0,1.8181818181818181,2.4761904761904763,1.625,2.4,2.0,3.625,2.75,2.4166666666666665,2.6,2.25,4.5,3.5
root/1990/Begotten,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.40625,2.75,3.272727272727273,0,2.75,1.5,3.125
root/1990/Berkeleyinthe60s,root/1990,0,0,0,0,0,0,0,0,0,3.5555555555555554,3.5,3.5,3.9,3.8,3.875,2.875,2.25,4.333333333333333,0,3.0,0
root/1990/BetsysWedding,root/1990,0,0,0,0,0,0,0,2.8846153846153846,2.754385964912281,2.7666666666666666,3.0,2.769230769230769,2.6666666666666665,3.3333333333333335,2.5,3.0,2.5,2.7,2.25,0,3.0
root/1990/BirdonaWire,root/1990,0,0,0,0,0,2.5443478260869563,2.7096774193548385,2.6822916666666665,2.711734693877551,2.75177304964539,2.621468926553672,2.5815217391304346,2.914285714285714,2.9761904761904763,2.9705882352941178,2.9166666666666665,2.857142857142857,2.984375,3.2142857142857144,2.5,2.7
root/1990/BloodGames,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.8333333333333333,0,0
root/1990/BlueSteel,root/1990,0,0,0,0,0,0,0,2.875,2.7451923076923075,2.5754716981132075,2.9375,2.5238095238095237,2.7,2.375,2.7,2.7222222222222223,2.7777777777777777,2.4166666666666665,2.8333333333333335,3.5,2.75
root/1990/BoilingPoint34xjûgatsu,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1875,3.1666666666666665,4.25
root/1990/BonfireoftheVanities,root/1990,0,0,0,0,2.34375,2.3516129032258064,2.3867924528301887,2.561224489795918,2.5259740259740258,2.5142857142857142,2.331460674157303,2.574074074074074,2.7205882352941178,2.6153846153846154,2.8541666666666665,2.1944444444444446,2.625,2.6739130434782608,2.1666666666666665,2.3,2.5
root/1990/BookofLove,root/1990,0,0,0,0,0,0,0,0,0,2.6875,3.2,2.125,2.25,3.3,2.9166666666666665,4.5,0,3.25,0,0,0
root/1990/BrainDead,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7222222222222223,3.5357142857142856,3.05
root/1990/BrideofReAnimator,root/1990,0,0,0,0,2.7674418604651163,2.907142857142857,2.9107142857142856,2.6666666666666665,3.0344827586206895,3.14,2.85,2.8076923076923075,2.7333333333333334,3.0416666666666665,2.7142857142857144,2.8333333333333335,3.0555555555555554,3.0,3.3333333333333335,2.7,3.25
root/1990/BulletintheHead,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5641025641025643,3.480769230769231,3.5789473684210527,3.6818181818181817,3.5833333333333335,2.5,3.0,0
root/1990/BuriedAlive,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.15,3.0,4.0,3.5,2.25,0
root/1990/ByDawnsEarlyLight,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.25,0,0,3.0
root/1990/Cadence,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8333333333333335,3.0,1.0,3.0,3.5
root/1990/CadillacMan,root/1990,0,0,0,0,0,0,0,2.7660818713450293,2.8273809523809526,2.8363636363636364,2.69811320754717,3.0208333333333335,2.5714285714285716,2.8846153846153846,2.6578947368421053,2.8125,3.0416666666666665,3.1,3.0,3.5,2.5
root/1990/CaptainAmerica,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1923076923076925,2.6666666666666665,2.4444444444444446,2.5
root/1990/Caroline,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0
root/1990/CartoonAllStarstotheRescue,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.75,3.8333333333333335,0.75,5.0,0,0
root/1990/ChicagoJoeandtheShowgirl,root/1990,0,0,0,0,0,0,0,0,2.5,2.5,0,0,2.0,0,0,2.0,0,0,0,0,0
root/1990/ChildsPlay2,root/1990,0,0,0,2.116279069767442,2.0918367346938775,2.1666666666666665,2.0,2.466019417475728,1.9176470588235295,2.1328125,2.4583333333333335,2.26271186440678,2.25,2.3833333333333333,2.6184210526315788,2.6379310344827585,2.6956521739130435,2.735294117647059,3.159090909090909,2.2058823529411766,2.4
root/1990/ChinaLakeMurdersThe,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0
root/1990/ChinaOBrien,root/1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.5,3.5,3.0
